model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.2,0.3,0.024,7,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.008544921875,3.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.2,0.3,0.024,8,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.006591796875,2.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.2,0.3,0.024,9,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.005615234375,2.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,0,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.012451171875,3.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,1,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.0146484375,3.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,2,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.01220703125,3.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,3,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.0146484375,3.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,4,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.01416015625,5.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,5,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.014404296875,5.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,6,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.01220703125,4.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,7,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.01416015625,7.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,8,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.009765625,2.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,1.5,0.3,0.03,9,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.009765625,2.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,0,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.0380859375,9.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,1,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.032958984375,5.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,2,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.043212890625,8.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,3,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.030517578125,8.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,4,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.03271484375,7.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,5,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.04248046875,9.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,6,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.0341796875,13.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,7,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.033935546875,6.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,8,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.03955078125,5.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,2.0,0.3,0.04,9,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.02880859375,5.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,0,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.095947265625,10.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,1,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.081298828125,9.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,2,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.095703125,16.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,3,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.08203125,13.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,4,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.0908203125,13.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,5,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.083984375,11.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,6,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.09765625,24.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,7,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.08447265625,11.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,8,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.083740234375,19.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,200.0,500,0.05,1.0,1.0,0.01,3.0,0.3,0.06,9,0.2297529205473612,0.9732489894677301,0.48662449473386504,0.4736067977499789,0.001,10,0.09423828125,11.0,nan,nan,nan
