model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,p_ordered_seed,c_ordered_seed,seed_compactness,seed_bbox_area,seed_rg,ordered_seed_compactness,ordered_seed_bbox_area,ordered_seed_rg,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.06622314453125,14.0,0.0,0.0,0.4666666666666667,30.0,1.9743249944407508,0.0,0.0,nan,133.0,134.5,225.59569020501138
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0660400390625,17.0,0.0,0.0,0.40476190476190477,42.0,2.3690624194826198,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.070068359375,9.0,0.0,0.0,0.45,20.0,1.617802197617893,0.0,0.0,nan,75.7,77.3,165.95087968068904
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0750732421875,12.0,0.0,0.0,0.5,24.0,1.839006374226159,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0714111328125,11.0,0.0,0.0,0.4583333333333333,24.0,1.7907014185083827,0.0,0.0,nan,156.5,158.70000000000002,248.95836305612914
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.06646728515625,15.0,0.0,0.0,0.6,25.0,1.7101007117840883,0.0,0.0,nan,254.3,255.0,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07049560546875,17.0,0.0,0.0,0.3541666666666667,48.0,2.3367087136519067,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0693359375,22.0,0.0,0.0,0.6285714285714286,35.0,2.251721104818334,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.06964111328125,12.0,0.0,0.0,0.6666666666666666,18.0,1.7057907908715602,0.0,0.0,nan,234.8,236.4,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.070556640625,19.0,0.0,0.0,0.5428571428571428,35.0,2.211779093626389,0.0,0.0,nan,290.1,292.40000000000003,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.075439453125,13.0,0.0,0.0,0.7222222222222222,18.0,1.6025128196922815,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07440185546875,10.0,0.0,0.0,0.5,20.0,1.7578395831246945,0.0,0.0,nan,201.20000000000002,204.0,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07196044921875,14.0,0.0,0.0,0.3888888888888889,36.0,1.9600603905731777,0.0,0.0,nan,205.6,209.0,299.8654931526925
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07501220703125,21.0,0.0,0.0,0.5,42.0,2.1925456063278737,0.0,0.0,nan,104.4,106.7,198.99373507587234
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08172607421875,14.0,0.0,0.0,0.56,25.0,1.6552328894652093,0.0,0.0,nan,248.9,251.20000000000002,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07305908203125,12.0,0.0,0.0,0.5,24.0,1.7440374613713625,0.0,0.0,nan,262.9,263.8,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.075439453125,11.0,0.0,0.0,0.6111111111111112,18.0,1.5534552264213692,0.0,0.0,nan,119.8,122.10000000000001,214.61146940552723
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.072998046875,11.0,0.0,0.0,0.4583333333333333,24.0,1.7721444263289023,0.0,0.0,nan,187.0,188.5,279.92012150220916
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08197021484375,24.0,0.0,0.0,0.5714285714285714,42.0,2.1327473153449548,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07769775390625,12.0,0.0,0.0,0.6666666666666666,18.0,1.911224156863286,0.0,0.0,nan,244.3,245.1,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07421875,12.0,0.0,0.0,0.5714285714285714,21.0,2.099933861392359,0.0,0.0,nan,276.1,277.7,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.079345703125,13.0,0.0,0.0,0.43333333333333335,30.0,1.8810798862519205,0.0,0.0,nan,218.4,221.1,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07354736328125,18.0,0.0,0.0,0.5142857142857142,35.0,2.2166597048066667,0.0,0.0,nan,118.2,119.4,209.0901094158564
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08074951171875,13.0,0.0,0.0,0.52,25.0,1.7200522903844535,0.0,0.0,nan,201.6,203.0,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08123779296875,17.0,0.0,0.0,0.40476190476190477,42.0,2.403860793141477,0.0,0.0,nan,73.8,76.3,170.7451487400491
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07659912109375,20.0,0.0,0.0,0.3125,64.0,2.6865405264019375,0.0,0.0,nan,238.70000000000002,240.70000000000002,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07745361328125,16.0,0.0,0.0,0.5,32.0,2.5085790300486845,0.0,0.0,nan,214.4,215.4,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.072021484375,17.0,0.0,0.0,0.30357142857142855,56.0,2.703323598370837,0.0,0.0,nan,269.4,272.2,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07525634765625,18.0,0.0,0.0,0.72,25.0,1.8492574418992487,0.0,0.0,nan,106.0,107.3,196.4542854251695
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.07147216796875,12.0,0.0,0.0,0.48,25.0,1.6478099944404323,0.0,0.0,nan,124.7,126.10000000000001,208.3357352153502
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08935546875,15.0,0.0,0.0,0.5357142857142857,28.0,2.1705094128132942,0.0,0.0,nan,157.0,159.20000000000002,254.95921686225887
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.095947265625,15.0,0.0,0.0,0.5,30.0,1.8571184369578826,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08819580078125,13.0,0.0,0.0,0.5416666666666666,24.0,1.716608738801646,0.0,0.0,nan,195.4,198.3,290.2095514972839
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0882568359375,24.0,0.0,0.0,0.5333333333333333,45.0,2.833333333333333,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.09100341796875,20.0,0.0,0.0,0.6666666666666666,30.0,1.9332614929181204,0.0,0.0,nan,193.6,195.20000000000002,285.16392902960325
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08782958984375,16.0,0.0,0.0,0.4444444444444444,36.0,2.4350949673472697,0.0,0.0,nan,112.8,115.2,207.9879139696565
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08624267578125,15.0,0.0,0.0,0.6,25.0,1.776388345929897,0.0,0.0,nan,295.5,297.3,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0858154296875,14.0,0.0,0.0,0.4,35.0,1.9496205805651687,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08013916015625,13.0,0.0,0.0,0.37142857142857144,35.0,2.245310695280988,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.09210205078125,13.0,0.0,0.0,0.4642857142857143,28.0,2.2161323524442973,0.0,0.0,nan,142.70000000000002,144.9,239.44011940997424
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08221435546875,14.0,0.0,0.0,0.7,20.0,1.6490566258021708,0.0,0.0,nan,185.0,188.1,280.44249387335634
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.09320068359375,19.0,0.0,0.0,0.6333333333333333,30.0,1.8991177423861807,0.0,0.0,nan,84.9,88.0,177.24507159478878
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0904541015625,15.0,0.0,0.0,0.5,30.0,1.7333333333333334,0.0,0.0,nan,115.8,116.7,208.3086152932307
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.09326171875,16.0,0.0,0.0,0.5333333333333333,30.0,2.014595182660775,0.0,0.0,nan,107.10000000000001,109.60000000000001,199.4864863476407
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08465576171875,19.0,0.0,0.0,0.6785714285714286,28.0,2.1572527928336,0.0,0.0,nan,127.8,129.7,224.6953236392441
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08795166015625,11.0,0.0,0.0,0.55,20.0,1.6414063713879807,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.08416748046875,13.0,0.0,0.0,0.5416666666666666,24.0,1.6281546529628248,0.0,0.0,nan,183.6,187.20000000000002,277.15848994176815
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0826416015625,17.0,0.0,0.0,0.3148148148148148,54.0,2.6293525457208244,0.0,0.0,nan,167.3,169.6,259.8626526870335
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.091796875,25.0,0.0,0.0,0.5952380952380952,42.0,2.4265201420964964,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.0863037109375,13.0,0.0,0.0,0.65,20.0,1.6390212117432705,0.0,0.0,nan,152.9,153.9,234.71694594253353
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.12628173828125,17.0,0.0,0.0,0.4722222222222222,36.0,1.989592297092678,0.0,0.0,nan,164.20000000000002,165.5,240.02448737080638
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.12591552734375,39.0,0.0,0.0,0.609375,64.0,2.9367650716609166,0.0,0.0,nan,140.9,143.20000000000002,227.28352655092462
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13751220703125,24.0,0.0,0.0,0.5,48.0,2.671545016985074,0.0,0.0,nan,137.20000000000002,139.1,227.35843924758515
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1280517578125,17.0,0.0,0.0,0.5666666666666667,30.0,1.9650933045282433,0.0,0.0,nan,195.8,198.1,294.1418099566465
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.123046875,21.0,0.0,0.0,0.3888888888888889,54.0,2.758618734849569,0.0,0.0,nan,186.20000000000002,188.5,281.854405879951
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13128662109375,28.0,0.0,0.0,0.3888888888888889,72.0,2.8351834695699054,0.0,0.0,nan,137.70000000000002,141.3,230.73226553591792
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.12908935546875,26.0,0.0,0.0,0.4727272727272727,55.0,3.3725747367596743,0.0,0.0,nan,134.8,136.6,222.1845130041923
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.130126953125,21.0,0.0,0.0,0.5,42.0,2.201833908894646,0.0,0.0,nan,122.7,126.0,214.38022855933548
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1285400390625,21.0,0.0,0.0,0.42857142857142855,49.0,2.2507242472564712,0.0,0.0,nan,142.6,143.8,232.81952408659538
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1204833984375,17.0,0.0,0.0,0.4722222222222222,36.0,2.0427947475512163,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13446044921875,16.0,0.0,0.0,0.38095238095238093,42.0,2.2202899585414513,0.0,0.0,nan,nan,nan,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1221923828125,23.0,0.0,0.0,0.5476190476190477,42.0,2.4425342443805462,0.0,0.0,nan,251.1,251.9,nan
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13018798828125,28.0,0.0,0.0,0.5833333333333334,48.0,2.586266712890239,0.0,0.0,nan,141.4,144.5,212.72598624225904
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.123291015625,23.0,0.0,0.0,0.4791666666666667,48.0,2.3901182829364784,0.0,0.0,nan,130.7,134.1,218.37263240914882
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.126953125,27.0,0.0,0.0,0.48214285714285715,56.0,2.752726544601785,0.0,0.0,nan,77.2,80.10000000000001,158.23464325877796
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13067626953125,24.0,0.0,0.0,0.36363636363636365,66.0,3.306926653085745,0.0,0.0,nan,125.2,126.5,189.76226575674954
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1317138671875,21.0,0.0,0.0,0.5,42.0,2.0113059125659882,0.0,0.0,nan,81.0,83.4,174.3990750718391
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.132568359375,16.0,0.0,0.0,0.38095238095238093,42.0,2.214123697989794,0.0,0.0,nan,198.6,200.5,291.00741213702736
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.13006591796875,18.0,0.0,0.0,0.6428571428571429,28.0,2.2450219279085277,0.0,0.0,nan,91.10000000000001,92.0,182.4649811290126
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.1243896484375,22.0,0.0,0.0,0.4074074074074074,54.0,2.846267673536958,0.0,0.0,nan,211.0,212.8,291.57906976744187
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.19195556640625,25.0,0.0,0.0,0.5102040816326531,49.0,2.4625190354594215,0.0,0.0,nan,174.3,175.5,260.3263968530984
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.18377685546875,29.0,0.0,0.0,0.48333333333333334,60.0,2.836403410024661,0.0,0.0,nan,90.2,92.3,178.20677267545528
phi6,preeq,128,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,40,0.185546875,30.0,0.0,0.0,0.45454545454545453,66.0,3.3288302917257755,0.0,0.0,nan,255.9,258.1,nan
