model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,p_ordered_seed,c_ordered_seed,seed_compactness,seed_bbox_area,seed_rg,ordered_seed_compactness,ordered_seed_bbox_area,ordered_seed_rg,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.065673828125,9.0,0.0,0.0,0.45,20.0,1.5634719199411433,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.064697265625,9.0,0.0,0.0,0.5625,16.0,1.3966450099973928,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.063720703125,11.0,0.0,0.0,0.6875,16.0,1.360602686099615,0.0,0.0,nan,290.35,291.55,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.064208984375,9.0,0.0,0.0,0.45,20.0,1.617802197617893,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0615234375,7.0,0.0,0.0,0.875,8.0,1.1428571428571428,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.065185546875,6.0,0.0,0.0,0.75,8.0,1.1666666666666665,0.0,0.0,nan,283.35,284.8,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.05,0.3,0.021,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.067138671875,8.0,0.0,0.0,0.6666666666666666,12.0,1.3169567191065923,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08251953125,17.0,0.0,0.0,0.40476190476190477,42.0,2.4067379465269156,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.068115234375,7.0,0.0,0.0,0.875,8.0,1.1428571428571428,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07373046875,12.0,0.0,0.0,0.5,24.0,1.713913650100261,0.0,0.0,nan,96.8,100.9,143.76922991085266
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.083984375,10.0,0.0,0.0,0.6666666666666666,15.0,1.5132745950421556,0.0,0.0,nan,157.5,162.0,204.71699793236846
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.068115234375,9.0,0.0,0.0,0.75,12.0,1.247219128924647,0.0,0.0,nan,142.35,144.0,191.13882845188286
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.072998046875,11.0,0.0,0.0,0.55,20.0,1.6713433009863852,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0810546875,14.0,0.0,0.0,0.5833333333333334,24.0,1.6350747346085137,0.0,0.0,nan,247.5,249.9,294.58000911419845
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0673828125,6.0,0.0,0.0,0.6666666666666666,9.0,1.0137937550497034,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.077392578125,11.0,0.0,0.0,0.55,20.0,1.6414063713879807,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.073974609375,9.0,0.0,0.0,0.6,15.0,1.617802197617893,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0771484375,13.0,0.0,0.0,0.37142857142857144,35.0,2.0611940010729635,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.080810546875,10.0,0.0,0.0,0.8333333333333334,12.0,1.2845232578665131,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07763671875,13.0,0.0,0.0,0.43333333333333335,30.0,1.9276867824833332,0.0,0.0,nan,143.45000000000002,145.8,191.6999687289806
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.081787109375,22.0,0.0,0.0,0.39285714285714285,56.0,2.5865194073557807,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.077880859375,12.0,0.0,0.0,0.4,30.0,1.8390063742261593,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0712890625,10.0,0.0,0.0,0.5,20.0,1.5937377450509227,0.0,0.0,nan,230.35,232.45000000000002,277.46098509253295
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07177734375,15.0,0.0,0.0,0.75,20.0,1.7230463977760113,0.0,0.0,nan,241.15,242.65,273.9877271819453
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.079345703125,8.0,0.0,0.0,0.6666666666666666,12.0,1.299038105676658,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09423828125,18.0,0.0,0.0,0.5142857142857142,35.0,1.9782770905294285,0.0,0.0,nan,110.9,115.55,164.06404508849144
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.073974609375,11.0,0.0,0.0,0.55,20.0,1.681203818991539,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.06884765625,9.0,0.0,0.0,0.5625,16.0,1.431566525191681,0.0,0.0,nan,192.45000000000002,199.1,252.30623207065574
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.070068359375,7.0,0.0,0.0,0.4666666666666667,15.0,1.5518257844571737,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07861328125,8.0,0.0,0.0,0.5,16.0,1.3169567191065923,0.0,0.0,nan,241.0,243.75,280.5508686657472
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0732421875,8.0,0.0,0.0,0.5333333333333333,15.0,1.3635890143294642,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.06396484375,7.0,0.0,0.0,0.5833333333333334,12.0,1.212183053462653,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.078369140625,11.0,0.0,0.0,0.55,20.0,1.4200453956193915,0.0,0.0,nan,214.45000000000002,216.05,257.4952719525041
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.067626953125,8.0,0.0,0.0,0.8888888888888888,9.0,1.103970108290981,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.068359375,6.0,0.0,0.0,0.6,10.0,1.3944333775567928,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08056640625,9.0,0.0,0.0,0.6,15.0,1.6850834320114556,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08544921875,14.0,0.0,0.0,0.4375,32.0,2.4169891879555188,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.093017578125,22.0,0.0,0.0,0.4489795918367347,49.0,2.42234774444986,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09033203125,9.0,0.0,0.0,0.6,15.0,1.3517250067329378,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.088134765625,25.0,0.0,0.0,0.46296296296296297,54.0,2.7152900397563426,0.0,0.0,nan,94.05,96.25,146.07853077589576
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.093994140625,10.0,0.0,0.0,0.5,20.0,1.5132745950421556,0.0,0.0,nan,188.75,192.3,238.16773726851852
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.094970703125,21.0,0.0,0.0,0.525,40.0,2.359906989212165,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.090087890625,16.0,0.0,0.0,0.64,25.0,1.6333917931714974,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0927734375,11.0,0.0,0.0,0.44,25.0,1.5534552264213695,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.087890625,9.0,0.0,0.0,0.36,25.0,1.7284832429004495,0.0,0.0,nan,188.20000000000002,190.0,233.78842742243376
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.074951171875,15.0,0.0,0.0,0.42857142857142855,35.0,2.2010098692292237,0.0,0.0,nan,220.55,221.4,261.3521448041225
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.097412109375,21.0,0.0,0.0,0.4666666666666667,45.0,2.801036413305284,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.096923828125,11.0,0.0,0.0,0.55,20.0,1.6762808104168887,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.080078125,10.0,0.0,0.0,0.5,20.0,1.51657508881031,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09228515625,15.0,0.0,0.0,0.4166666666666667,36.0,2.221110833194358,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.082763671875,15.0,0.0,0.0,0.46875,32.0,2.2900752049756887,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.085205078125,8.0,0.0,0.0,0.6666666666666666,12.0,1.299038105676658,0.0,0.0,nan,205.1,208.3,248.94058720773987
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09521484375,12.0,0.0,0.0,0.6,20.0,1.5701203067847311,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.092041015625,10.0,0.0,0.0,0.8333333333333334,12.0,1.3190905958272918,0.0,0.0,nan,102.45,108.05,155.66761228350566
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09326171875,12.0,0.0,0.0,0.4,30.0,1.998263134713633,0.0,0.0,nan,282.40000000000003,284.7,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0830078125,13.0,0.0,0.0,0.43333333333333335,30.0,1.9551176964828976,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09716796875,16.0,0.0,0.0,0.45714285714285713,35.0,2.014595182660775,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.09619140625,18.0,0.0,0.0,0.6,30.0,1.7673304133985406,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.091796875,19.0,0.0,0.0,0.6333333333333333,30.0,1.8771110000133695,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.10400390625,20.0,0.0,0.0,0.4,50.0,2.7667670664513846,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.083984375,8.0,0.0,0.0,0.5333333333333333,15.0,1.648863244784115,0.0,0.0,nan,192.65,195.9,231.4703611119957
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08935546875,9.0,0.0,0.0,0.5625,16.0,1.3425606637327303,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.01,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.092529296875,11.0,0.0,0.0,0.55,20.0,1.6614242620451876,0.0,0.0,nan,nan,nan,nan
