model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,p_ordered_seed,c_ordered_seed,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07421875,9.0,0.0,0.0,193.9,195.8,244.81403229631974
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.080078125,13.0,0.0,0.0,173.9,176.3,217.3798848560701
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07470703125,22.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.074951171875,8.0,0.0,0.0,220.6,223.1,261.4188604399567
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.057861328125,13.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08154296875,12.0,0.0,0.0,114.8,116.60000000000001,161.5906908931414
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.080810546875,13.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0810546875,14.0,0.0,0.0,223.4,225.8,266.85750705745147
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.073486328125,12.0,0.0,0.0,212.8,215.0,259.5534312059988
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.070068359375,7.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.060791015625,12.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.078857421875,13.0,0.0,0.0,188.3,190.0,238.36577588486645
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.078369140625,11.0,0.0,0.0,85.3,87.2,132.722728198859
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,30,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.066162109375,9.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,31,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.069091796875,9.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,32,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0732421875,9.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,33,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.072265625,7.0,0.0,0.0,117.4,121.4,168.4326155319991
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,34,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.083251953125,7.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,35,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.081787109375,25.0,0.0,0.0,218.1,223.20000000000002,266.11131157593513
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,36,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0703125,8.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,37,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.066650390625,12.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,38,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0888671875,11.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,39,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.080078125,15.0,0.0,0.0,256.7,258.8,294.3183541040384
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,40,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07470703125,8.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,41,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.06884765625,7.0,0.0,0.0,250.6,252.0,279.1200805612731
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,42,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08203125,14.0,0.0,0.0,292.40000000000003,294.0,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,43,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.064208984375,9.0,0.0,0.0,287.6,289.7,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,44,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.076171875,15.0,0.0,0.0,148.4,151.8,198.27834126862234
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,45,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.076904296875,15.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,46,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0693359375,6.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,47,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.06982421875,9.0,0.0,0.0,177.1,180.0,222.10846860279915
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,48,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.079833984375,13.0,0.0,0.0,227.70000000000002,233.6,280.70528954007216
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.1,0.3,0.022000000000000002,49,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.067626953125,8.0,0.0,0.0,219.4,224.5,266.54488967889023
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.095947265625,23.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.0791015625,10.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.08740234375,14.0,0.0,0.0,147.1,153.5,193.71533458646618
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.076904296875,6.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.07763671875,11.0,0.0,0.0,nan,nan,nan
